Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,Weekend,Month_Num,Visitor_New_Visitor,Visitor_Returning_Visitor,Total_Duration,Total_Pages,Engagement_Score,Avg_Time_Per_Page
0.19851740434859494,5.336792892971101,-0.39882420493502,-0.291611327240514,-0.4943874445385388,0.034333242257217116,-0.4501370719237804,-0.5044057312848923,-0.3678283006790407,-0.31023958317405365,-0.1369798135909032,1.5451041708688862,-0.8963702408780065,0,-1.3782193137839331,True,False,0.5432523640013536,-0.4695558274522823,-0.34480246061550124,2.97575576375645
-0.10175585380912001,-0.41354210138636777,-0.39882420493502,-0.291611327240514,-0.38225926158423995,-0.2624313888547812,-0.17391587473635928,0.4556766580426365,1.5893174753672463,-0.31023958317405365,-0.1369798135909032,4.469005871044828,-0.06381449414720712,0,-1.3782193137839331,False,True,-0.30516046143551856,-0.3837657265334425,0.4149754622968704,0.169536177404661
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.6065156274928376,-0.6136207248315103,2.201586421075462,2.5678579058978412,-0.3678283006790407,-0.31023958317405365,-1.2397757402907557,4.469005871044828,-0.8963702408780065,0,-1.3782193137839331,False,True,-0.6462582798505443,-0.6411360292899618,-0.34480246061550124,0.08789527330184634
-0.10175585380912001,-0.17531835926505512,-0.39882420493502,-0.291611327240514,-0.18042853226650205,-0.4740770670928402,0.13299656903829696,0.39550054930104944,-0.3678283006790407,-0.31023958317405365,-0.1369798135909032,-0.20923684923667896,-0.8963702408780065,0,-1.3782193137839331,False,True,-0.4836172793203117,-0.19073799946605297,-0.34480246061550124,-0.45438959976925125
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.673792537265417,-0.7286839789077824,-0.4501370719237804,-0.35670074497859594,-0.3678283006790407,-0.31023958317405365,0.9658161131089493,-0.20923684923667896,-0.06381449414720712,0,-1.3782193137839331,False,True,-0.7544505589407322,-0.7054786049790918,-0.34480246061550124,-0.5217051794932583
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.6289412640836974,-0.4992002822305247,0.6547477168259039,0.7264691257163806,-0.3678283006790407,-0.31023958317405365,-0.1369798135909032,-0.20923684923667896,1.185019125948992,0,-1.3782193137839331,False,True,-0.5386704269005251,-0.6625835545196719,-0.34480246061550124,1.3531037602350824
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.6289412640836974,-0.6512251961357668,-0.4501370719237804,0.1848841903688924,-0.3678283006790407,-0.31023958317405365,0.9658161131089493,-0.20923684923667896,-0.8963702408780065,0,-1.3782193137839331,False,True,-0.6816172090504102,-0.6625835545196719,-0.34480246061550124,-0.006995363218146368
-0.10175585380912001,-0.41120657452618076,-0.39882420493502,-0.291611327240514,0.08867910682381519,0.14335796454614833,-0.33383340762405617,-0.3471992655264493,-0.3678283006790407,-0.31023958317405365,-0.1369798135909032,-0.20923684923667896,2.0175748726797913,1,-1.3782193137839331,False,True,0.07659875213996738,0.0666323032904664,-0.34480246061550124,-0.027160368480620346
0.7990639206640248,0.20303699586879437,-0.39882420493502,-0.291611327240514,-0.04587471272134343,0.1628955373145043,-0.4501370719237804,-0.6741815601836488,-0.3678283006790407,-0.31023958317405365,-0.1369798135909032,-0.20923684923667896,-0.06381449414720712,0,-1.3782193137839331,True,False,0.14795766833105825,0.002289727601336564,-0.34480246061550124,0.12338683605218131
1.0993371788217396,0.10416635780662292,-0.39882420493502,-0.291611327240514,-0.15800289567564227,-0.46755967296126594,0.18122567397505168,-0.1400667708396006,-0.3678283006790407,-0.31023958317405365,0.9658161131089493,-0.20923684923667896,-0.8963702408780065,1,-1.3782193137839331,False,True,-0.4533791826894872,-0.08350037331750323,-0.34480246061550124,-0.4856329271118376
0.19851740434859494,-0.41354210138636777,-0.39882420493502,-0.291611327240514,-0.4046848981750997,-0.4840942125612935,-0.4501370719237804,-0.38855867725470766,-0.3678283006790407,-0.31023958317405365,-0.1369798135909032,-0.20923684923667896,2.0175748726797913,0,-1.3782193137839331,False,True,-0.5135867420835263,-0.3837657265334425,-0.34480246061550124,-0.29707992940671585
-0.10175585380912001,-0.2874236496750846,-0.39882420493502,-0.291611327240514,-0.4271105347659595,-0.6573319051509879,-0.4501370719237804,-0.609440388695223,-0.3678283006790407,-0.31023958317405365,2.068612039808802,-0.20923684923667896,0.3524633792181926,0,-1.3782193137839331,False,True,-0.6655999163359411,-0.4266607769928624,-0.34480246061550124,-0.6052856189330903
-0.7023023701245499,-0.5396605530976509,0.38514252420524725,-0.025614155144574127,-0.4271105347659595,-0.4434899543509399,-0.4501370719237804,-0.588808580602776,1.868183099480191,-0.31023958317405365,-0.1369798135909032,-0.20923684923667896,-0.8963702408780065,0,-1.3782193137839331,False,True,-0.4693628961410394,-0.44810830222257236,0.4074950103302847,-0.05231830787927386
-0.10175585380912001,-0.42054868203699464,-0.39882420493502,-0.291611327240514,-0.2701310786299411,0.161368860060699,-0.16953140462455546,0.07140925669213222,1.8125212732795257,-0.31023958317405365,0.9658161131089493,0.37554349079850946,-0.8963702408780065,0,-1.3782193137839331,False,True,0.0927282297731481,-0.2765281003848928,0.7837671743431812,0.6197272292245053
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.6962181738562767,-0.7486111346416618,-0.4501370719237804,3.4343938024538225,-0.3678283006790407,-0.31023958317405365,-0.1369798135909032,-0.20923684923667896,0.7687412525835923,0,-1.3782193137839331,False,True,-0.7731877692859602,-0.7269261302088017,-0.34480246061550124,-0.8782639349017157
1.3996104369794546,0.4377574476647936,-0.39882420493502,-0.291611327240514,-0.04587471272134343,0.18266352071368488,-0.316211644323679,-0.6192873776727239,-0.3678283006790407,-0.31023958317405365,-1.2397757402907557,-0.20923684923667896,-0.06381449414720712,0,-1.3782193137839331,True,False,0.18679348697553358,0.04518477806075646,-0.34480246061550124,0.10919080309981717
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.6513669006745572,-0.6865798272765208,-0.4501370719237804,-0.416876853720183,-0.3678283006790407,-0.31023958317405365,-1.2397757402907557,-0.7940171892718674,-0.8963702408780065,1,-1.3782193137839331,False,True,-0.7148606467596857,-0.6840310797493818,-0.34480246061550124,-0.13830866830136865
0.4987906625063099,0.7075108027139271,1.1691092533455145,1.6938675644756085,-0.3374079884025204,1.0369048734265656,-0.4501370719237804,-0.7013457058054883,-0.3678283006790407,-0.31023958317405365,0.9658161131089493,-0.20923684923667896,1.6012969993143917,0,-1.3782193137839331,False,True,1.1396194891692277,-0.2550805751551828,-0.34480246061550124,2.286924306523674
0.19851740434859494,0.7215239640151807,-0.39882420493502,-0.291611327240514,-0.4495361713568193,0.17478754960730336,-0.4501370719237804,-0.609440388695223,1.489985245582006,-0.31023958317405365,-0.1369798135909032,-0.20923684923667896,-0.4800923675126068,1,-1.3782193137839331,False,True,0.20386708629665812,-0.4266607769928624,0.2321706947263223,1.600777906465043
-0.10175585380912001,0.21237910316941086,-0.39882420493502,-0.291611327240514,-0.5392387177202583,-0.6046213641775002,-0.4501370719237804,-0.6816517061870889,-0.3678283006790407,-0.31023958317405365,-1.2397757402907557,-0.20923684923667896,1.6012969993143917,1,-1.3782193137839331,False,True,-0.5729212415302293,-0.5338984031414121,-0.34480246061550124,-0.11607167072891832
0.4987906625063099,-0.17531835926505512,0.38514252420524725,-0.22511203421652903,0.31293547273241284,1.2357478895675658,-0.3667495386127008,-0.43504321554314634,0.766335973597248,-0.31023958317405365,-0.1369798135909032,-0.20923684923667896,-0.06381449414720712,0,-1.3782193137839331,False,True,1.1283368676846042,0.3454501312766957,1.0054221847666325,0.5407542112273255
-0.10175585380912001,0.9387279641846129,0.38514252420524725,0.2593828149582186,0.8735763875039071,1.4527503298854083,-0.4210611668976972,-0.5733347191175914,-0.3678283006790407,-0.31023958317405365,-0.1369798135909032,-0.20923684923667896,0.7687412525835923,1,-1.3782193137839331,False,True,1.4593105480704773,0.8387432115600245,-0.34480246061550124,0.26993090050534796
-0.7023023701245499,-0.5396605530976509,1.1691092533455145,0.1453840269171015,-0.5168130811293986,-0.39763606913526783,-0.4501370719237804,-0.46501773204809366,-0.3678283006790407,-0.31023958317405365,-0.1369798135909032,2.1298845109040747,-0.8963702408780065,0,-1.3782193137839331,False,True,-0.4153674943061211,-0.5124508779117022,-0.34480246061550124,0.35975825396518635
-0.40202911196683494,-0.5116342304951436,-0.39882420493502,-0.291611327240514,0.24565856295983357,0.1632169430521475,-0.4501370719237804,-0.5044057312848923,-0.3678283006790407,-0.31023958317405365,2.068612039808802,-0.7940171892718674,-0.4800923675126068,1,-1.3782193137839331,False,True,0.08660841510394054,0.1953174546687261,-0.34480246061550124,-0.13456183876017516
-0.40202911196683494,-0.05620648820439881,-0.39882420493502,-0.291611327240514,-0.5392387177202583,-0.47670188059549945,-0.4501370719237804,-0.35670074497859594,1.5095206701626471,-0.31023958317405365,-0.1369798135909032,0.9603238308336979,-0.8963702408780065,0,-1.3782193137839331,True,False,-0.47581010832298576,-0.5553459283711221,0.043890998088222014,0.37927662180768246
0.4987906625063099,0.744295351129718,0.38514252420524725,-0.0921134481685591,-0.2701310786299411,-0.3298837396400775,-0.4501370719237804,-0.8080215172137037,-0.3678283006790407,-0.31023958317405365,-1.2397757402907557,-0.7940171892718674,-0.8963702408780065,0,-1.3782193137839331,False,True,-0.2560105424506572,-0.2121855246957629,-0.34480246061550124,-0.09093619537849873
-0.10175585380912001,-0.1542986173131746,-0.39882420493502,-0.291611327240514,-0.5840899909019779,-0.5882296715576961,-0.4501370719237804,-0.17617244041723235,-0.3678283006790407,-0.31023958317405365,-0.1369798135909032,-0.20923684923667896,1.6012969993143917,0,-1.3782193137839331,True,False,-0.5891400096046071,-0.576793453600832,-0.34480246061550124,-0.002682152467237609
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.47196180794767906,-0.5319836674701329,0.55430363507698,0.44090616374468633,-0.3678283006790407,-0.31023958317405365,-1.2397757402907557,-0.7940171892718674,2.4338527460451913,0,-1.3782193137839331,False,True,-0.5694961600491261,-0.5124508779117022,-0.34480246061550124,-0.1735114388744421
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.6962181738562767,-0.7486111346416618,3.9694020830749572,3.4343938024538225,-0.3678283006790407,-0.31023958317405365,-1.2397757402907557,-0.7940171892718674,-0.8963702408780065,1,-1.3782193137839331,False,True,-0.7731877692859602,-0.7269261302088017,-0.34480246061550124,-0.8782639349017157
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.1355772590847825,0.13703503689185395,-0.4501370719237804,-0.724978501014888,5.39511723342243,-0.31023958317405365,-0.1369798135909032,-0.20923684923667896,1.6012969993143917,0,-1.3782193137839331,False,True,0.05957225071307645,-0.19073799946605297,3.8200661360307993,0.3407332075345312
-0.7023023701245499,-0.5396605530976509,0.38514252420524725,0.4968802900438792,-0.3598336249933802,-0.6052641756527867,-0.4501370719237804,-0.38855867725470766,-0.3678283006790407,-0.31023958317405365,-0.1369798135909032,-0.20923684923667896,-0.8963702408780065,0,-1.3782193137839331,False,True,-0.5882333703943542,-0.3837657265334425,-0.34480246061550124,-0.46419570281447486
-0.40202911196683494,-0.5186408111457704,1.1691092533455145,3.251851001037542,-0.5840899909019779,-0.7056499010454944,-0.4501370719237804,-0.6274932126523401,-0.3678283006790407,-0.31023958317405365,-0.1369798135909032,0.9603238308336979,-0.8963702408780065,0,-1.3782193137839331,True,False,-0.5055277268832924,-0.5553459283711221,-0.34480246061550124,0.25360776535293206
-0.40202911196683494,3.76004443973724,-0.39882420493502,-0.291611327240514,-0.6289412640836974,-0.13344055279254266,3.127585103274978,1.1878713498792002,-0.3678283006790407,-0.31023958317405365,0.9658161131089493,-0.20923684923667896,2.0175748726797913,0,-1.3782193137839331,False,True,0.17616422155907596,-0.6411360292899618,-0.34480246061550124,6.34799350819638
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.673792537265417,-0.661831585477993,-0.4501370719237804,1.268054061063869,-0.3678283006790407,-0.31023958317405365,-1.2397757402907557,-0.7940171892718674,-0.8963702408780065,0,-1.3782193137839331,False,True,-0.6915902403631928,-0.7054786049790918,-0.34480246061550124,0.6744919354254376
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,0.08867910682381519,0.0013738488075607624,-0.4501370719237804,-0.35670074497859594,-0.06003373529944458,-0.31023958317405365,-1.2397757402907557,-0.7940171892718674,-0.8963702408780065,1,-1.3782193137839331,False,True,-0.06798796163058837,0.023737252831046513,-0.058031161189562135,-0.13273268363137264
-0.10175585380912001,-0.4561205530540435,1.1691092533455145,1.0288746342357589,1.075407116821645,1.8867471065968233,-0.35915946626329753,-0.7839101342286362,0.7619361108535491,-0.31023958317405365,0.9658161131089493,-0.20923684923667896,-0.8963702408780065,1,-1.3782193137839331,False,True,1.796022531110808,1.053218463857124,1.9943046710868113,0.28579920370200573
-0.40202911196683494,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.6289412640836974,-0.7286839789077824,-0.4501370719237804,0.1848841903688924,-0.3678283006790407,-0.31023958317405365,-0.1369798135909032,-0.20923684923667896,-0.4800923675126068,1,-1.3782193137839331,False,True,-0.7544505589407322,-0.6411360292899618,-0.34480246061550124,-0.7356404327383328
-0.40202911196683494,-0.4836079078926362,0.38514252420524725,0.6678784721055548,-0.4495361713568193,-0.6162072757524768,-0.11017253003837588,-0.3705875459692384,-0.3678283006790407,-0.31023958317405365,-0.1369798135909032,0.9603238308336979,-0.06381449414720712,0,-1.3782193137839331,False,True,-0.5828079262170207,-0.44810830222257236,-0.34480246061550124,-0.3607177668465213
-0.40202911196683494,-0.49061448854326306,5.088942899046851,1.0478744322426117,-0.15800289567564227,0.30817093072923885,-0.402615137447217,-0.49064111185566434,-0.3678283006790407,-0.31023958317405365,-0.1369798135909032,0.9603238308336979,-0.8963702408780065,0,-1.3782193137839331,False,True,0.3099438738962557,-0.04060532285808333,-0.34480246061550124,0.3709116070180413
-0.10175585380912001,0.175010673266287,-0.39882420493502,-0.291611327240514,-0.6289412640836974,-0.576337659264897,-0.4501370719237804,-0.609440388695223,-0.3678283006790407,-0.31023958317405365,-0.1369798135909032,-0.20923684923667896,-0.8963702408780065,1,-1.3782193137839331,False,True,-0.5495500974235608,-0.6196885040602519,-0.34480246061550124,0.5403031565082762
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.5392387177202583,-0.6467255158087617,-0.4501370719237804,0.1848841903688924,-0.3678283006790407,-0.31023958317405365,-1.2397757402907557,-0.7940171892718674,-0.8963702408780065,1,-1.3782193137839331,False,True,-0.6773862260692297,-0.576793453600832,-0.34480246061550124,-0.42250133222235686
-0.40202911196683494,-0.49061448854326306,-0.39882420493502,-0.291611327240514,-0.47196180794767906,-0.557053315006304,-0.4501370719237804,-0.753863023678955,-0.3678283006790407,-0.31023958317405365,0.9658161131089493,-0.20923684923667896,-0.06381449414720712,1,-1.3782193137839331,False,True,-0.5888377965345228,-0.49100335268199224,-0.34480246061550124,-0.2935842553340839
0.19851740434859494,5.336792892971101,0.38514252420524725,1.4753698873968006,-0.023449076130483658,1.1193627907569002,-0.4501370719237804,-0.6769929059196402,-0.3678283006790407,-0.31023958317405365,-0.1369798135909032,2.1298845109040747,1.6012969993143917,0,-1.3782193137839331,False,True,2.002043968044578,0.002289727601336564,-0.34480246061550124,2.1395146869673427
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,0.20080728977811402,-0.47927312649664516,-0.16268737258221178,-0.14094738794447567,-0.3678283006790407,-0.31023958317405365,-0.1369798135909032,-0.20923684923667896,-0.8963702408780065,0,-1.3782193137839331,False,True,-0.519933216555297,0.13097487897959625,-0.34480246061550124,-0.6431764156001522
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.6065156274928376,-0.5692667330367462,-0.4501370719237804,-0.031749783770102964,-0.3678283006790407,-0.31023958317405365,-0.1369798135909032,-0.20923684923667896,-0.4800923675126068,0,-1.3782193137839331,False,True,-0.6045528761789076,-0.6411360292899618,-0.34480246061550124,0.405347584568731
-0.40202911196683494,-0.5396605530976509,-0.39882420493502,-0.291611327240514,0.24565856295983357,0.07848724833109337,-0.34969299017485644,-0.24261862959911915,-0.0807613229216758,-0.31023958317405365,0.9658161131089493,-0.20923684923667896,-0.8963702408780065,0,-1.3782193137839331,False,True,0.004520629490194837,0.1953174546687261,-0.025336986795876103,-0.20556571076721308
-0.40202911196683494,-0.021173584951264597,-0.39882420493502,-0.291611327240514,0.3802123825049922,0.2902257768298887,-0.3617462888238056,-0.5516713217036918,-0.3678283006790407,-0.31023958317405365,-0.1369798135909032,-0.20923684923667896,1.185019125948992,0,-1.3782193137839331,False,True,0.2483427762425924,0.3240026060469858,-0.34480246061550124,-0.10069747070680277
-0.10175585380912001,5.336792892971101,2.737042711626049,3.6603466581848783,-0.24770544203908135,1.0227657677036979,-0.34969299017485644,-0.300901075782565,-0.3678283006790407,-0.31023958317405365,0.9658161131089493,-0.20923684923667896,-0.8963702408780065,1,-1.3782193137839331,False,True,1.8830662242895608,-0.16929047423634302,-0.34480246061550124,2.865961634503579
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.1355772590847825,-0.32706608269483234,-0.3651459309280053,-0.5997196323344528,-0.3678283006790407,-0.31023958317405365,-1.2397757402907557,-0.7940171892718674,2.0175748726797913,0,-1.3782193137839331,False,True,-0.3768151803525117,-0.19073799946605297,-0.34480246061550124,-0.2980522993209276
0.4987906625063099,0.9060305875814683,-0.39882420493502,-0.291611327240514,-0.2701310786299411,-0.15892802778764983,-0.4501370719237804,-0.7177573757647207,1.227244311492978,-0.31023958317405365,2.068612039808802,-0.20923684923667896,-0.8963702408780065,1,-1.3782193137839331,False,True,-0.09400418936760165,-0.23363304992547287,0.4808222635810307,0.19877673927751774
0.19851740434859494,-0.0702196495056525,-0.39882420493502,-0.291611327240514,-0.4495361713568193,-0.52169868386555,-0.4501370719237804,-0.5650026515212443,-0.3678283006790407,-0.31023958317405365,-0.1369798135909032,-0.20923684923667896,-0.06381449414720712,0,-1.3782193137839331,True,False,-0.5193287904151284,-0.4266607769928624,-0.34480246061550124,-0.23415779609934104
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.673792537265417,-0.731255224808928,-0.4501370719237804,1.268054061063869,-0.3678283006790407,-0.31023958317405365,2.068612039808802,-0.7940171892718674,0.3524633792181926,0,-1.3782193137839331,False,True,-0.7568682635014068,-0.7054786049790918,-0.34480246061550124,-0.5677127608362851
0.19851740434859494,1.155931964354045,-0.39882420493502,-0.291611327240514,-0.4495361713568193,-0.5647670527097411,-0.4501370719237804,-0.588808580602776,-0.3678283006790407,-0.31023958317405365,-1.2397757402907557,-0.7940171892718674,-0.8963702408780065,1,-1.3782193137839331,True,False,-0.45405076727691446,-0.4266607769928624,-0.34480246061550124,-0.0685305032644446
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.5840899909019779,-0.2113278765695095,0.2864527798767772,0.545940821155017,-0.3678283006790407,-0.31023958317405365,-1.2397757402907557,-0.7940171892718674,-0.8963702408780065,0,-1.3782193137839331,False,True,-0.26798825381514674,-0.6196885040602519,-0.34480246061550124,2.326291904349364
1.3996104369794546,0.986606265063677,0.38514252420524725,-0.06836370065999303,-0.3149823518116607,-0.5312590436427957,-0.4501370719237804,-0.5864640594176567,-0.3678283006790407,-0.31023958317405365,0.9658161131089493,-0.20923684923667896,-0.8963702408780065,0,-1.3782193137839331,False,True,-0.422946631821595,-0.19073799946605297,-0.34480246061550124,-0.3655796855627815
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.673792537265417,-0.7344692821853602,-0.4501370719237804,1.268054061063869,-0.3678283006790407,-0.31023958317405365,-0.1369798135909032,-0.20923684923667896,-0.8963702408780065,0,-1.3782193137839331,False,True,-0.75989039420225,-0.7054786049790918,-0.34480246061550124,-0.6252222375150686
-0.10175585380912001,0.41790546938823697,0.38514252420524725,-0.20136228670796297,-0.2701310786299411,0.26225582562712696,-0.4501370719237804,-0.5544222265608983,-0.3678283006790407,-0.31023958317405365,0.9658161131089493,-0.20923684923667896,-0.06381449414720712,0,-1.3782193137839331,False,True,0.26566246385880193,-0.2550805751551828,-0.34480246061550124,0.840757429126038
2.9009767277680294,4.639668292157426,0.38514252420524725,-0.1396129431856912,-0.24770544203908135,0.10058087543699963,-0.25054498247852747,-0.3538116926360809,4.875561663704536,-0.31023958317405365,-0.1369798135909032,-0.20923684923667896,-0.8963702408780065,0,-1.3782193137839331,False,True,0.4817631198776819,-0.019157797628373385,2.504927374986991,0.5265020483524497
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.673792537265417,-0.7486111346416618,3.9694020830749572,3.4343938024538225,-0.3678283006790407,-0.31023958317405365,-1.2397757402907557,-0.20923684923667896,-0.8963702408780065,0,-1.3782193137839331,False,True,-0.7731877692859602,-0.7054786049790918,-0.34480246061550124,-0.8782639349017157
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.673792537265417,-0.6284053887630984,1.7596325055755884,2.3512239317588457,-0.3678283006790407,-0.31023958317405365,0.9658161131089493,-0.20923684923667896,-0.8963702408780065,0,-1.3782193137839331,False,True,-0.6601600810744233,-0.7054786049790918,-0.34480246061550124,1.2725904928847855
0.4987906625063099,-0.30844339162696516,-0.39882420493502,-0.291611327240514,-0.2925567152208009,-0.4256251521431251,-0.4501370719237804,-0.6403880900021949,-0.3678283006790407,-0.31023958317405365,-0.1369798135909032,-0.20923684923667896,-0.8963702408780065,0,-1.3782193137839331,False,True,-0.44954275566830415,-0.2550805751551828,-0.34480246061550124,-0.3427173517473399
0.19851740434859494,-0.44156842398887514,-0.39882420493502,-0.291611327240514,-0.2701310786299411,0.16734930226064107,-0.22916011417384352,-0.416876853720183,-0.3678283006790407,-0.31023958317405365,-0.1369798135909032,-0.20923684923667896,-0.8963702408780065,0,-1.3782193137839331,False,True,0.09653827286195707,-0.2550805751551828,-0.34480246061550124,0.5609017885132356
0.4987906625063099,-0.05970977852971223,1.1691092533455145,6.570918114935433,1.1202583900033645,0.8254956090356987,-0.44186077772978044,-0.7053147001724837,0.0676505734557103,-0.31023958317405365,-1.2397757402907557,-0.7940171892718674,-0.4800923675126068,0,-1.3782193137839331,False,True,1.2590648417677506,1.1390085647759638,0.579370334208837,0.0006597880514311019
0.7990639206640248,0.10377710329489218,-0.39882420493502,-0.291611327240514,-0.0010234395396238908,0.20317838998005808,-0.4501370719237804,-0.749736666393145,-0.3678283006790407,-0.31023958317405365,-1.2397757402907557,-0.7940171892718674,-0.8963702408780065,1,-1.3782193137839331,False,True,0.1772723363286982,0.04518477806075646,-0.34480246061550124,0.09939716884277193
-0.40202911196683494,-0.32245655292821884,-0.39882420493502,-0.291611327240514,-0.5840899909019779,-0.7322194420218577,1.0230426537750306,0.9069974302777442,-0.3678283006790407,-0.31023958317405365,0.9658161131089493,-0.20923684923667896,-0.06381449414720712,0,-1.3782193137839331,False,True,-0.7390376923664317,-0.598240978830542,-0.34480246061550124,-0.6925904816245007
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.6065156274928376,-0.5969076264740629,-0.4501370719237804,-0.031749783770102964,-0.3678283006790407,-0.31023958317405365,-1.2397757402907557,-0.7940171892718674,1.185019125948992,0,-1.3782193137839331,False,True,-0.6305432002061595,-0.6411360292899618,-0.34480246061550124,0.207514984793716
-0.10175585380912001,-0.13327887536129407,-0.39882420493502,-0.291611327240514,0.40263801909585195,-0.1363752932840498,-0.4501370719237804,-0.6483233924749063,-0.22194674279930865,-0.31023958317405365,2.068612039808802,-0.20923684923667896,-0.4800923675126068,1,-1.3782193137839331,False,True,-0.16245473017238107,0.3668976565064057,-0.15602826301673842,-0.43126731427160986
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.6065156274928376,-0.6316194461395305,-0.4501370719237804,-0.031749783770102964,-0.3678283006790407,-0.31023958317405365,0.9658161131089493,-0.20923684923667896,1.185019125948992,0,-1.3782193137839331,False,True,-0.6631822117752665,-0.6411360292899618,-0.34480246061550124,-0.04092595445862864
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.18042853226650205,-0.19943586427671042,-0.4501370719237804,-0.7177573757647207,-0.3678283006790407,-0.31023958317405365,2.068612039808802,-0.7940171892718674,-0.8963702408780065,0,-1.3782193137839331,False,True,-0.25680637022202674,-0.23363304992547287,-0.34480246061550124,-0.0593928864463209
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.6513669006745572,-0.7235414871054908,-0.4501370719237804,-0.416876853720183,-0.3678283006790407,-0.31023958317405365,-0.1369798135909032,-0.20923684923667896,-0.8963702408780065,0,-1.3782193137839331,False,True,-0.749615149819383,-0.6840310797493818,-0.34480246061550124,-0.5792146561720418
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.38225926158423995,0.1081494264550057,-0.13445571002321224,-0.774494831771402,-0.3678283006790407,-0.31023958317405365,-0.1369798135909032,1.5451041708688862,0.3524633792181926,1,-1.3782193137839331,False,True,0.03241153766734315,-0.4266607769928624,-0.34480246061550124,1.1657506645881168
0.7990639206640248,0.08918006029610817,-0.39882420493502,-0.291611327240514,-0.3598336249933802,-0.44782893180912337,-0.20460712132359452,-0.5372290495399596,-0.3678283006790407,-0.31023958317405365,0.9658161131089493,-0.20923684923667896,0.3524633792181926,1,-1.3782193137839331,False,True,-0.43611945843176375,-0.2979756256146027,-0.34480246061550124,-0.2673854936994575
-0.40202911196683494,-0.47309803691669594,-0.39882420493502,-0.291611327240514,-0.15800289567564227,-0.3151954974297824,-0.4501370719237804,-0.5233422702127146,-0.3678283006790407,-0.31023958317405365,-0.1369798135909032,-0.20923684923667896,1.6012969993143917,0,-1.3782193137839331,False,True,-0.35991139594564764,-0.19073799946605297,-0.34480246061550124,-0.27330847829989746
2.0001569532948844,0.6199285445810915,-0.39882420493502,-0.291611327240514,0.40263801909585195,0.6703255593575932,-0.4120375949256743,-0.682237592770148,0.6561483100227022,-0.31023958317405365,-1.2397757402907557,-0.7940171892718674,0.3524633792181926,1,-1.3782193137839331,False,True,0.6610499820371969,0.5170303331143753,0.9802475721273853,0.046914085332969584
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.4943874445385388,-0.5557676920557311,-0.4501370719237804,0.1848841903688924,-0.3678283006790407,-0.31023958317405365,-0.1369798135909032,-0.20923684923667896,-0.8963702408780065,0,-1.3782193137839331,False,True,-0.5918599272353661,-0.5338984031414121,-0.34480246061550124,-0.18815021475631427
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,-0.5840899909019779,-0.6345120977783195,0.2864527798767772,0.0645319728857183,-0.3678283006790407,-0.31023958317405365,-0.1369798135909032,-0.20923684923667896,2.0175748726797913,0,-1.3782193137839331,False,True,-0.6659021294060253,-0.6196885040602519,-0.34480246061550124,-0.19773512753611153
-0.7023023701245499,-0.5396605530976509,-0.39882420493502,-0.291611327240514,0.043827833642095644,-0.548375360089937,-0.4501370719237804,-0.643422178790396,-0.3678283006790407,-0.31023958317405365,-0.1369798135909032,-0.20923684923667896,0.3524633792181926,0,-1.3782193137839331,False,True,-0.5849090266234266,-0.019157797628373385,-0.34480246061550124,-0.6675086174259387
